CODE_COM;APL_EHPA;APL_RA;APL_SAPA
24124;80330.45;207.54;709.01
25088;50710.88;773.26;2030.08
25089;52268.81;400.28;1327.33
25096;50542.45;0.0;904.15
25113;27107.98;506.95;1547.96
25116;46873.7;863.46;2193.7
25190;80927.22;201.92;1081.02
25262;77459.36;597.15;1310.01
25264;63151.15;90.24;373.1
25269;42147.02;100.24;1173.51
25287;108916.82;1050.95;1453.79
25298;68346.23;773.26;2478.04
25307;25203.28;0.0;478.29
25309;92130.14;0.0;1426.24
25314;18824.82;196.87;368.94
53017;88722.67;809.98;477.58
53064;111890.74;526.73;1357.88
53181;113672.23;861.97;743.59
53207;90733.08;372.61;829.82
53209;115468.87;522.81;1421.5
57166;69151.65;746.68;122.19
57190;64021.5;549.68;65.48
57195;68043.05;568.44;594.27
57202;88183.88;751.47;1128.45
57252;55852.6;169.75;28.05
57292;59264.98;339.05;40.99
57333;104322.02;639.29;422.27
57347;55102.95;407.63;278.73
57352;119109.39;859.47;996.26
57353;59143.85;551.29;130.4
57385;109570.73;680.85;962.31
57391;78706.88;265.15;291.27
57398;58197.98;692.38;459.66
57413;110491.18;1212.3;936.58
57426;65207.6;803.86;829.07
57440;70170.99;448.32;584.42
57448;60355.96;551.29;130.4
57456;47951.2;410.94;0.42
57470;56308.06;634.14;277.22
57473;47033.37;551.29;387.94
57476;40452.9;424.84;129.73
57493;55191.81;777.8;399.4
57497;53143.28;226.51;60.4
57516;50008.54;169.75;28.05
57542;54538.03;367.14;695.53
57561;70043.84;568.44;595.36
57569;24758.88;277.24;125.79
57577;83608.92;410.94;594.27
57583;107913.55;1467.4;696.19
57601;119245.47;925.01;1357.47
57604;43201.55;424.84;129.73
57610;41988.15;404.07;129.73
57629;114085.88;639.29;423.78
57639;58443.27;568.44;594.27
57642;142073.67;1118.49;1000.21
57674;52329.22;226.51;40.99
57701;120533.64;927.09;996.26
57703;81113.21;495.63;165.4
57719;55179.02;339.05;0.0
57721;96780.74;495.63;451.92
57722;86003.51;692.87;1564.63
57734;99889.45;349.38;261.04
57736;74199.79;460.9;921.32
57739;29858.1;206.8;53.45
57742;111916.9;0.0;2.66
57743;117478.53;495.63;451.92
57748;47566.83;157.5;605.63
58002;153049.54;147.88;1205.92
58003;59061.95;882.06;681.29
58009;96143.44;147.88;398.79
58018;59817.1;0.0;521.83
58019;62568.43;0.0;36.9
58025;95810.12;908.37;2249.12
58048;63497.07;0.0;360.83
58058;80539.22;0.0;413.99
58069;106902.14;0.0;521.83
58080;106531.18;0.0;811.08
58094;112212.69;0.0;596.46
58100;63370.63;0.0;521.83
58105;59283.16;487.92;1105.05
58111;97415.04;0.0;794.61
58129;36452.89;882.06;559.59
58305;119002.15;0.0;1196.48
59012;92287.25;453.34;800.75
59022;86541.05;1076.72;1675.45
59046;85680.72;801.4;2366.19
59075;103609.16;148.39;1603.98
59087;85084.23;816.49;1218.58
59108;71587.68;148.39;1396.72
59206;93547.63;457.49;1860.35
59207;72428.47;469.48;803.94
59213;113886.4;215.61;1350.27
59218;110684.09;579.5;863.55
59222;91272.57;806.95;1856.29
59225;102252.46;578.6;897.92
59239;89931.12;769.84;1897.86
59249;116247.84;453.34;800.75
59261;114690.58;453.34;800.75
59288;146274.99;884.63;2594.92
59294;94051.78;389.75;1853.43
59295;98524.6;883.94;1689.52
59327;105883.55;800.12;2040.67
59334;80506.79;721.39;1301.48
59341;73269.11;148.39;1391.29
59346;136611.84;1417.61;1465.33
59506;81924.6;356.71;1273.66
59521;112602.42;544.6;1873.31
59527;136768.76;1294.68;758.18
59548;90729.62;507.79;1552.94
59551;73371.65;412.39;1123.14
59553;117542.31;1280.93;895.89
59585;129961.26;1743.24;1790.21
59593;99340.28;583.84;1882.78
59599;119033.33;1078.32;600.54
59604;100093.72;148.39;1242.98
59647;85319.35;788.17;1268.41
59668;58955.72;716.1;1631.98
60085;68151.29;807.95;551.09
60141;57614.66;1166.01;102.78
60144;43946.9;875.69;206.57
60155;53237.84;1376.53;72.77
60165;53179.17;1206.35;561.21
60181;117731.51;307.16;294.07
60183;84449.13;526.4;1488.44
60232;103979.23;635.43;1201.94
60238;62070.74;1340.79;1029.86
60240;78511.55;485.26;173.91
60245;73211.71;982.3;1059.72
60253;96486.1;1242.03;1462.32
60256;46388.3;1507.88;572.37
60260;86182.29;683.2;859.0
60269;87517.19;1215.7;1790.17
60296;82211.21;1661.59;2108.33
60317;67664.49;1807.78;572.49
60318;53301.31;1234.68;670.4
60323;124883.65;683.7;791.13
60328;76685.62;1279.17;1462.32
60331;55452.19;1842.09;757.34
60333;52279.37;1382.02;1374.63
60348;125980.87;625.29;1035.54
60352;66910.02;869.45;564.09
60354;72797.21;467.65;381.76
60356;44559.76;828.36;289.71
60357;54308.62;524.48;61.24
60359;60341.33;1628.55;1616.56
60363;57028.56;916.77;448.3
60368;118906.45;683.7;791.13
60372;81432.92;939.87;1462.32
60374;77779.11;716.31;579.59
60378;87447.44;699.3;802.88
60393;50725.29;1422.41;68.0
60408;85665.78;857.23;873.06
60425;63763.65;1426.15;667.07
60431;126058.03;483.22;460.71
60437;68006.59;1797.66;521.67
60442;75264.71;939.87;1462.32
60453;61750.27;1245.05;1356.46
60457;77248.13;1435.62;1462.32
60460;41172.43;1091.27;1374.63
60462;60970.61;1319.93;521.67
60466;68539.29;1037.04;136.05
60468;72055.21;1453.72;588.48
60473;31990.71;397.39;203.51
60478;75026.24;435.79;276.08
60482;45869.55;862.21;434.83
60483;92342.78;732.88;1524.93
60486;64249.32;608.99;1293.48
60489;52590.96;458.83;282.16
60503;95760.94;355.39;1156.78
60506;131524.44;625.29;844.17
60514;81602.22;1006.61;1790.17
60515;60137.13;867.22;169.92
60517;56706.17;1331.14;608.1
60518;80085.42;1096.3;667.07
60525;50326.72;1112.84;1101.51
60527;42807.09;391.31;345.57
60536;66514.57;1347.13;1045.6
60554;59974.2;391.31;312.71
60565;49790.73;605.58;551.09
60576;42145.4;945.54;1374.63
60577;70018.36;2133.31;1491.04
60582;117153.56;603.31;782.18
60586;78252.12;1612.93;1322.49
60591;69883.22;2195.02;1425.33
60598;70999.46;1394.23;1350.69
60605;86768.66;613.39;501.46
60615;91831.27;807.95;1691.79
60636;103190.29;683.7;791.13
60650;47579.29;711.81;140.4
60659;52957.55;757.01;545.79
60683;48645.02;355.41;116.45
60686;49583.73;1276.33;81.86
60693;98697.46;140.12;400.65
60701;60095.47;821.93;234.85
61006;127002.83;1096.87;792.3
61024;124458.1;1260.19;1501.71
61037;109491.77;531.56;412.5
61048;125089.94;983.41;1221.62
61051;74474.97;1488.9;1005.1
61057;84531.75;1150.37;308.6
61059;76561.48;741.92;1119.7
61063;119562.42;1576.15;1437.91
61070;105366.11;943.98;1448.17
61087;90501.07;866.57;1119.7
61090;105836.77;741.92;1119.7
61091;118204.98;652.39;733.14
61107;88740.32;733.46;1667.28
61116;107912.15;417.97;661.02
61120;67094.26;947.55;463.78
61121;88140.25;356.23;382.86
61131;76755.85;1150.37;116.72
61157;79111.18;1150.37;179.73
61164;83107.17;1488.9;1034.61
61172;72809.4;705.36;950.74
61189;77682.5;894.05;466.31
61198;89769.68;214.22;627.59
61202;109754.56;983.41;1057.95
61214;129583.45;939.49;1344.16
61216;49317.2;811.5;111.98
61221;134502.62;1375.01;1742.16
61224;109295.96;1159.75;989.75
61228;90084.78;705.36;1208.35
61243;118608.61;431.03;1230.68
61255;115686.01;704.01;461.43
61257;134156.9;711.06;881.02
61268;69934.82;338.87;166.93
61273;61419.54;160.73;454.39
61276;79991.05;1024.03;483.06
61307;87627.97;214.22;627.59
61328;85743.97;936.15;308.6
61335;92451.62;797.19;1465.59
61346;69332.88;1077.53;652.37
61347;115311.06;417.04;365.76
61349;97221.17;972.23;727.58
61356;120881.43;898.69;1117.71
61358;83256.87;1096.87;777.55
61365;95558.02;1061.59;1081.45
61366;60312.65;214.22;363.32
61372;81853.66;721.59;1345.16
61381;119951.62;531.56;460.5
61386;55409.08;599.62;1003.86
61394;121506.38;1035.93;1059.41
61400;92083.27;1580.98;922.63
61401;130658.7;970.02;975.3
61411;104091.16;356.23;416.64
61416;79457.85;1078.44;166.34
61419;90905.06;1142.81;427.99
61423;114392.51;1007.34;1294.54
61428;142540.21;652.39;1095.11
61431;165745.7;652.39;1230.68
61438;99949.95;741.92;1119.7
61468;90588.15;972.23;578.29
61491;110353.45;939.49;1361.74
61503;87609.66;1267.46;319.97
61504;67380.61;1150.37;308.6
62025;81379.07;1125.24;1393.64
62029;74501.19;800.57;369.51
62030;69848.26;351.09;3968.1
62032;101476.15;1045.95;1526.48
62047;75631.97;981.37;1506.54
62069;77908.6;843.08;85.36
62070;71032.51;1021.4;214.71
62071;66221.74;669.65;338.0
62083;95257.5;1142.51;681.6
62085;61780.6;138.96;2928.57
62091;49408.09;580.26;1644.13
62103;82639.0;172.77;1183.8
62108;93868.62;741.06;453.93
62111;48460.9;507.42;1563.65
62151;70718.33;296.35;893.35
62174;86067.25;822.19;689.18
62236;74979.19;658.1;91.8
62251;54069.24;477.88;1137.0
62268;75331.87;704.37;1376.85
62270;92047.38;1010.75;529.43
62275;77020.82;240.84;221.11
62281;87425.04;518.36;1294.94
62282;94169.41;1056.01;26.37
62291;121014.42;1192.95;1707.74
62304;55901.92;353.92;182.16
62313;86352.54;1214.69;1072.12
62322;51483.34;351.09;2816.47
62324;93932.67;772.2;1545.1
62333;64843.3;568.03;229.63
62345;73662.11;871.03;364.0
62346;67729.56;694.89;1613.39
62350;121479.18;1143.55;948.85
62356;93078.65;1102.34;1134.77
62368;48727.88;96.36;2903.24
62392;92991.48;654.85;1567.12
62393;85283.27;1434.01;1956.22
62408;81154.75;944.83;1021.34
62415;74397.43;669.57;758.13
62451;62761.71;613.37;179.46
62456;91341.47;1077.92;497.03
62466;57057.97;531.1;260.08
62478;57758.19;460.05;1109.98
62532;90028.38;996.27;617.97
62559;108699.35;363.56;2085.7
62574;54274.79;657.59;451.01
62586;65147.68;249.3;1862.3
62598;62232.12;1160.12;1225.2
62606;100259.15;1169.8;883.08
62609;93814.39;850.0;1203.07
62616;63775.77;404.61;444.49
62622;68476.62;1181.82;1331.84
62644;68098.29;776.35;1183.03
62660;90205.95;692.41;1384.28
62691;84606.84;970.33;1176.91
62703;70758.43;441.41;1289.23
62710;66169.21;790.23;507.76
62714;94590.77;707.31;1475.42
62772;100302.0;862.35;1403.56
62784;53778.87;324.54;2874.51
62795;66533.77;442.1;1168.91
62799;105121.18;981.9;716.04
62805;69033.91;795.86;200.55
63396;100906.56;433.91;863.68
63397;117676.59;0.0;156.52
63408;47466.51;468.5;1086.05
63412;108997.81;307.7;1300.73
63421;58239.87;0.0;156.52
63461;86329.77;257.97;551.07
63467;73240.34;0.0;151.5
64005;83226.01;206.74;1251.5
64049;49870.18;0.0;1886.87
64071;97567.54;107.99;2638.95
64091;73456.16;227.71;1314.77
64124;64168.07;40.53;393.45
64125;109547.44;202.29;1332.71
64143;32560.04;38.85;868.3
64178;82020.99;465.17;1689.24
64180;64601.99;214.53;1089.83
64216;89716.33;340.01;1775.58
64227;62099.93;442.24;1413.26
64240;40222.0;0.0;1170.62
64260;43824.65;81.83;930.96
64264;75947.52;465.17;911.84
64268;65204.51;0.0;911.84
64388;47877.38;196.65;1038.18
64404;103856.24;465.17;93.22
64411;37220.14;0.0;0.0
64416;82716.04;465.17;1473.2
64422;128701.57;539.1;2933.65
64428;69302.56;0.0;2278.63
64445;122315.53;378.86;1961.2
64457;52407.39;38.85;1742.02
64510;90849.74;62.4;1809.06
64512;47198.56;0.0;821.83
64531;82880.8;0.0;2552.75
64538;73962.34;0.0;1050.92
64556;55312.26;0.0;120.92
64558;98107.99;202.29;1089.8
65011;82077.17;112.3;941.03
65016;62494.36;112.3;1700.32
65020;89488.56;112.3;941.03
65031;71987.04;0.0;2588.47
65033;47554.42;0.0;465.46
65047;96513.58;112.3;953.27
65079;55573.97;0.0;694.61
65081;76874.96;0.0;694.61
65091;39863.29;0.0;564.3
65102;48630.91;289.28;838.02
65109;103474.72;0.0;825.97
65122;28977.31;0.0;0.0
65127;105732.1;0.0;889.28
65136;105179.72;95.4;501.75
65142;58909.15;401.58;1235.02
65174;83664.16;175.68;1788.67
65177;66853.68;412.84;923.85
65181;64401.24;112.3;952.91
65186;102930.67;0.0;825.97
65202;64089.04;0.0;465.46
65204;65836.64;112.3;1027.23
65214;106307.17;289.28;863.67
65215;84685.63;175.68;1884.36
65218;80539.94;0.0;140.25
65235;122211.25;243.57;1761.26
65240;87680.6;175.68;1540.3
65243;83990.42;175.68;1444.61
65253;53900.69;289.28;716.07
65256;86869.97;112.3;1316.98
65259;70155.9;112.3;1027.23
65266;93263.01;95.4;312.49
65269;80839.51;401.58;1302.99
65281;81024.82;112.3;1482.71
65294;88798.01;0.0;889.28
65305;101800.28;0.0;825.97
65314;67872.65;289.28;786.8
65317;39098.47;0.0;2588.47
65321;69697.08;112.3;952.91
65336;96932.32;0.0;505.98
65337;53906.08;0.0;716.07
65341;56177.95;112.3;616.54
65342;64728.15;401.58;1431.62
65359;45340.12;0.0;637.5
65363;143032.09;95.4;1378.65
65372;108371.38;401.58;1333.83
65373;120291.41;289.28;928.08
65376;101951.22;0.0;312.49
65377;94355.32;95.4;452.73
65388;27121.51;0.0;0.0
65390;80608.95;112.3;1679.43
65402;85084.45;0.0;825.97
65405;49584.0;0.0;455.06
65406;88767.33;401.58;1388.25
65409;102623.48;577.26;1639.41
65410;79074.17;112.3;885.31
65415;74543.74;0.0;465.46
65421;51913.83;0.0;465.46
65423;48672.55;0.0;716.07
65426;65379.97;112.3;1027.23
65431;59641.02;0.0;685.72
65442;120186.6;202.59;992.18
65459;52806.84;0.0;1291.85
65482;137304.71;95.4;1088.46
66028;89920.96;313.88;1083.08
66033;58847.99;35.62;890.63
66041;55778.08;35.62;1506.18
66085;52409.62;0.0;685.96
66092;29872.18;1572.38;552.13
66097;34458.82;1572.38;552.13
66099;44285.65;72.88;53.29
66120;153312.54;615.1;0.0
66126;23546.76;55.35;13.6
66137;42302.77;72.88;118.51
66150;172364.45;0.0;0.0
66155;25128.76;6927.79;0.0
66166;49277.53;6927.79;685.96
66169;30506.37;1572.38;552.13
66182;65964.64;223.21;985.1
66188;58374.09;0.0;0.0
66192;36398.2;0.0;0.0
66198;52841.05;0.0;0.0
66205;34922.53;0.0;593.73
66221;5674.88;0.0;0.0
66222;48267.66;0.0;685.96
67022;79092.21;604.16;293.79
67162;85460.6;146.25;245.7
67167;39011.24;471.16;14.74
67182;117987.72;932.13;723.72
67195;77979.13;406.37;337.38
67223;138213.9;1412.67;837.29
67259;69361.98;144.24;167.3
67264;68529.31;440.03;52.27
67270;109856.49;426.16;342.56
67296;154600.09;888.54;730.84
67298;108618.58;829.97;726.12
67310;85364.72;456.32;440.24
67312;101673.62;936.06;875.77
67338;64280.68;180.42;120.65
67420;80594.81;156.09;10.47
67446;85466.95;146.25;34.41
67489;79074.64;232.06;192.02
67506;118186.36;813.57;754.7
67557;18425.19;49.95;15.21
68011;151695.66;1121.56;1448.71
68049;42851.36;292.0;219.78
68050;81852.39;684.33;1706.39
68061;51250.24;373.98;24.77
68069;76253.4;360.67;246.26
68088;139588.35;1168.02;1180.08
68092;34399.42;227.03;24.77
68115;125617.39;1121.56;1436.51
68118;114643.55;974.95;1005.34
68121;37870.23;329.11;24.77
68130;56795.75;193.07;200.42
68152;117303.22;1201.98;984.03
68161;142191.61;329.24;358.8
68172;82203.4;289.12;313.99
68193;38201.52;40.12;0.0
68199;98999.86;396.75;17.45
68216;49534.7;370.85;195.01
68217;97411.33;396.75;40.95
68218;144817.31;1121.56;1461.29
68255;104928.65;478.56;273.7
68265;77285.66;1007.92;959.49
68266;121136.48;1168.02;1216.67
68271;134542.62;1088.72;1028.83
68277;54747.46;193.07;163.83
68285;133446.05;2255.4;494.21
68290;68820.09;626.51;275.79
68291;59312.12;875.2;1027.26
68302;95101.38;961.77;1435.48
68306;54929.37;370.85;195.01
68310;170350.57;2248.01;359.83
68312;27471.36;227.03;195.01
68317;69758.01;40.12;0.0
68321;126855.61;974.95;1016.25
68332;110671.53;1201.98;1155.54
68362;52744.84;454.35;24.77
68364;78269.2;572.44;314.65
68371;48604.14;662.26;1107.52
68378;69322.23;649.55;1545.23
69002;97338.5;525.91;1825.35
69003;73698.22;1027.21;946.41
69016;88411.08;848.18;2114.4
69044;120648.02;1999.52;1209.02
69051;63304.06;314.72;277.41
69058;62929.48;140.11;959.24
69064;70260.68;444.57;740.98
69065;100570.43;640.3;1615.57
69066;127979.61;1114.07;1168.12
69088;121045.06;1369.02;1143.13
69091;90071.47;561.45;1136.84
69094;87894.74;1185.72;1284.55
69097;70715.98;185.45;806.92
69098;83652.84;585.91;859.35
69107;63600.96;599.29;1213.7
69111;105821.43;1046.61;2259.04
69114;87127.2;922.42;1187.54
69115;117629.57;828.5;1638.1
69116;124414.33;2013.17;1912.71
69118;60598.4;139.96;857.55
69119;50123.73;185.45;373.98
69139;57425.61;1044.95;963.85
69159;74706.68;327.5;1303.64
69173;85866.03;933.69;1700.93
69214;104483.26;1194.38;1052.25
69229;80292.76;848.18;1463.28
69246;66984.07;903.69;1218.15
69248;119507.93;1206.58;1052.25
69250;106458.76;1871.75;2000.61
69290;103068.76;1280.25;1011.83
69291;87099.74;1041.73;1379.06
69294;116453.57;1087.63;1583.52
69387;143830.61;1357.12;1132.0
69388;133613.47;1174.9;1084.21
70009;81295.52;491.6;785.46
70031;47756.64;214.1;380.8
70047;52193.25;851.87;3534.79
70051;72839.79;305.45;824.63
70054;121623.1;35.47;779.06
70059;49173.08;100.24;691.55
70090;80674.33;1038.02;3615.45
70092;71199.55;323.54;213.71
70118;46707.57;831.39;1751.66
70119;57762.12;866.87;1593.49
70127;45943.91;507.67;111.6
70128;91772.21;1302.41;3493.94
70129;67591.35;310.4;652.96
70145;39344.55;831.39;1524.17
70154;46708.85;831.39;1927.25
70156;81375.14;93.61;652.96
70174;43843.57;100.24;446.02
70203;105988.01;805.28;3996.1
70204;67220.6;216.79;439.72
70224;62050.79;866.87;1750.57
70235;82016.58;1088.31;3767.1
70238;105692.32;646.62;666.31
70242;74642.9;646.62;905.29
70492;48368.06;565.81;854.32
70531;64982.63;135.71;852.12
70574;59417.47;402.95;746.22
71006;80659.96;808.73;1163.19
71010;101745.14;1226.66;792.36
71019;91302.67;726.49;802.1
71022;110137.71;1233.76;1371.84
71041;105085.12;525.91;1371.84
71044;58384.47;512.1;577.44
71047;102391.78;533.84;477.94
71067;70000.07;0.0;2294.34
71069;106426.97;920.78;730.2
71081;127476.18;1157.29;981.57
71088;67350.66;671.76;326.68
71100;89994.26;1042.07;873.76
71129;40067.68;1267.82;546.05
71139;78246.24;1089.28;1873.75
71141;92777.38;808.73;1069.48
71145;91939.67;364.26;2065.38
71146;60227.45;236.44;541.34
71161;81219.53;862.49;326.68
71164;83658.77;236.44;1952.45
71166;83942.97;227.04;36.9
71194;112208.17;863.77;981.57
71195;57876.11;534.08;310.58
71204;122756.12;967.7;981.57
71216;100652.09;1094.41;2531.07
71217;68152.22;488.99;921.71
71247;90316.16;916.08;1101.45
71262;68839.44;0.0;459.51
71272;101365.54;491.75;2469.43
71274;86522.77;380.58;553.54
71279;62269.56;1090.55;1831.75
71291;56776.81;493.03;471.95
71304;75329.83;682.84;719.1
71321;79709.97;1394.99;327.72
71348;39639.12;797.88;29.3
71352;42261.72;213.22;370.4
71370;67962.15;1080.68;326.68
71383;53581.05;456.82;310.58
71420;91575.12;958.38;1108.48
71437;91309.84;698.75;1371.84
71452;96404.76;920.17;1965.0
73296;2694.92;0.0;0.0
73306;19416.13;0.0;0.0
74074;78150.75;386.36;36.64
74076;83389.26;318.47;1098.07
74082;90966.18;119.69;412.82
74086;72068.47;318.47;1111.25
74090;117284.69;729.13;1293.94
74091;46880.56;86.55;150.98
74112;114115.34;426.92;1096.98
74166;104546.75;503.4;1271.03
74193;59534.6;119.69;360.73
74208;73385.51;935.89;365.43
74213;126141.95;514.77;1153.17
74236;79041.06;453.31;767.05
74243;109838.62;438.16;964.55
74282;44166.13;426.92;638.42
74284;94166.25;302.22;982.1
74285;75771.06;0.0;534.24
74312;104756.31;710.73;2149.22
76017;62009.24;2509.35;2166.31
76069;85668.55;2300.66;1457.95
76124;65442.91;1165.39;740.93
76214;81188.93;2104.65;2624.54
76224;79074.65;2788.42;2430.94
76230;49782.79;323.35;205.93
76244;100921.93;662.17;2588.82
76265;62142.59;574.37;728.3
76270;84154.18;1436.82;1792.05
76279;100462.84;2730.88;1352.74
76305;103657.89;1768.79;2173.42
76308;67101.55;2243.62;2116.42
76312;82066.62;1759.53;984.59
76330;56530.69;2499.36;1059.83
76379;67946.1;2237.29;2033.69
76413;89839.62;1917.7;1896.05
83128;71869.97;265.16;207.46
84008;92090.08;866.81;655.89
84035;100294.68;815.23;1654.36
84043;103897.16;1275.33;1360.73
84044;87600.09;720.64;224.83
84072;81323.29;655.94;1154.1
84075;25006.73;397.85;1436.24
84080;102315.09;1100.77;1820.95
84088;86958.65;811.38;1714.62
84092;118304.23;932.1;1186.68
84096;76549.34;720.64;328.0
84100;53949.01;395.34;406.7
84110;38880.12;296.58;0.0
84115;74520.16;878.76;817.36
84121;67056.43;631.32;354.61
84128;26833.8;924.36;269.28
84129;110422.37;782.56;1387.68
84134;79109.36;406.86;638.79
84147;87905.3;631.32;366.06
85008;128600.06;148.6;1030.91
85020;129392.02;805.41;1624.84
85028;145538.83;705.41;1871.76
85030;154794.18;637.93;1055.9
85045;139735.26;743.91;1094.36
85063;88053.04;888.68;491.38
85066;112561.75;856.72;1192.79
85072;140164.06;475.77;1079.22
85086;106469.81;146.63;493.43
85091;146590.95;76.8;582.76
85093;152188.7;150.86;922.36
85110;136477.82;248.88;526.05
85116;95169.48;253.87;525.18
85147;107696.47;688.6;1248.93
85152;134878.54;727.52;1304.45
85156;126882.91;208.56;585.01
85159;113841.27;286.61;675.67
85168;159789.0;805.41;1887.12
85179;109277.94;727.52;708.3
85186;125821.55;526.58;1059.15
85187;145021.44;866.51;1262.13
85194;115472.77;727.52;608.06
85205;116859.51;459.45;658.69
85214;99789.3;727.52;608.06
85222;129137.24;119.54;628.9
85224;156035.48;408.74;928.46
85226;120429.92;128.07;642.84
85227;138317.23;713.72;2116.25
85240;135581.69;1056.75;927.61
85244;151078.7;568.06;974.99
85262;159528.46;72.71;923.69
85264;140977.05;690.26;1529.12
85269;86920.09;651.43;1567.55
85271;133264.02;605.57;1095.05
85278;81311.41;689.55;676.97
85304;112470.39;160.07;535.15
86010;93672.45;839.87;1569.36
86029;94708.01;1166.63;1430.66
86034;88888.03;901.06;663.07
86052;57518.44;473.4;1238.39
86055;97645.76;1286.65;937.69
86070;120954.91;629.39;854.49
86113;89143.65;839.87;1358.95
86115;142223.19;1435.76;2243.61
86130;56619.57;707.75;1768.07
86137;126062.59;775.22;3510.02
86144;76231.86;643.34;517.26
86153;97974.36;629.39;1085.3
86166;103798.34;1031.55;1159.35
86172;105585.19;1319.77;1490.47
86176;84048.83;1455.84;1525.21
86187;139564.29;1384.31;1349.94
86200;119069.0;1793.54;1313.94
86202;115422.61;103.19;878.26
86209;111627.55;634.19;1686.28
86210;89555.55;594.78;1734.69
86220;108486.7;1231.89;1793.81
86226;149907.66;638.63;1603.2
86236;103104.11;239.22;816.57
86249;72540.37;426.66;1298.48
86258;81709.12;1073.04;1406.88
86270;93824.04;1193.57;1012.36
86271;69050.38;177.64;667.19
86273;121769.0;1193.57;1200.8
86285;109030.62;454.77;934.11
86290;90023.07;634.19;1542.11
86296;90536.21;1386.56;2030.58
87008;134179.29;1057.14;1187.68
87012;126681.75;786.01;642.61
87021;76593.75;490.08;1909.06
87024;75266.85;0.0;650.32
87028;132006.02;1701.42;2109.54
87041;112932.74;786.01;814.69
87044;48320.3;168.88;625.21
87048;105444.06;490.08;1909.06
87051;103978.02;0.0;1300.87
